bblid,envSES,envHouseholds,neighborhoodCrime
121001,-1.996677775,0.388576923,0.255115111
121002,0.703148214,1.603649816,
121005,-1.289832251,0.071187721,
121011,-1.934731856,-0.785491006,-0.218912221
121015,-0.387529042,-1.370417432,-0.85859088
121017,0.436801847,-0.966236363,
121024,0.301348304,-0.952210184,
121027,-1.122960319,0.209681973,-0.235304616
121028,-0.611105407,0.452797391,
121035,0.991334033,1.139110659,
121040,0.035787871,-1.719577987,
121042,-0.343316493,-1.203508419,
121045,0.955112215,1.672052216,
121050,0.606791175,0.511656441,
121051,0.569703702,0.104995285,
121054,1.097287108,1.549742596,
121055,-1.553824602,-0.637685623,0.030215524
121061,-1.753109498,-2.369233767,-0.327575999
121066,-1.046922936,1.046507937,-0.403775721
121076,1.064627,1.040122076,
121078,-0.50318974,-0.222986567,-0.707131632
121085,1.201018725,1.199958813,
121086,0.465552297,-1.13673204,
121099,0.763121364,-0.283609682,
121100,-1.632920628,1.947999994,-0.619829813
121103,0.724390073,-0.230761481,
121109,0.730861396,0.56175995,
121110,1.082419302,0.735734279,
121111,0.468577929,-0.969752577,
121112,0.468577929,-0.969752577,
121113,0.468577929,-0.969752577,
121120,0.468577929,-0.969752577,
121121,0.468577929,-0.969752577,
121320,-1.034798347,5.149724112,0.036078472
121326,-0.928552941,0.18977752,-0.330394178
121335,-1.737881882,0.356674286,0.978505562
121338,1.178816107,0.195080971,
121341,0.466751868,-0.003310246,
121350,0.493755364,-0.416794704,
121353,1.259410096,0.343475599,
121359,0.825709322,0.154650849,
121365,0.32159599,-0.588576166,
121380,-0.863284405,0.369018482,
121383,-0.893241891,-0.903617896,0.069436018
121386,0.298221463,-1.590589738,
121392,0.911125695,-0.198358098,
121398,1.154336317,-1.076103105,
121401,0.591759,-0.794362823,
121404,-0.270821925,-1.297716402,
121407,-1.316219842,-0.115376914,-0.828369185
121416,0.585142841,-0.329218411,
121419,1.202517465,-0.063072901,
121428,1.100961573,0.587447903,
121440,-1.226649413,-0.266811968,-0.047944779
121443,1.081787194,0.481333672,
121446,0.880445889,0.003959443,
121449,0.926356853,-0.678363086,
121452,0.549351876,-0.917383247,
121455,-1.834703193,-0.539674988,0.21329807
121458,-0.377695558,-0.86324339,
121461,-0.928552941,0.18977752,-0.330394178
121473,-1.492712923,0.301536972,-0.071936587
121476,-0.273067187,0.593983502,
121479,-1.277261601,0.927806398,-0.153747517
121488,-0.510896776,-0.303212491,1.280918921
121491,1.190351649,-1.352755332,
121506,1.038336091,0.172711387,
121509,0.193873666,-0.567907758,
121512,1.020243029,0.473881066,
121515,-0.304493539,-1.414580481,-0.367148537
121518,-0.763367891,-1.194801261,0.85825891
121521,-0.79611355,0.781533849,2.057979919
121524,0.246601849,-0.252459871,
121527,0.620397692,1.246877991,
121530,-0.13407377,-0.832291765,-0.492880877
121536,0.285938184,-0.846327924,
121542,1.353961642,0.163722633,
121551,0.909480729,-1.039947234,
121563,0.278548477,-0.862920218,
121566,0.966307129,-0.374851744,
121578,-1.5561216,0.010673592,-0.330436664
121581,0.276790803,-0.059670273,
121587,-0.639539184,-0.196009109,-1.209160768
121596,1.041859053,-0.972295136,
121599,0.519658716,0.455929202,
121605,1.258521088,0.486274474,
121611,0.55477278,-0.402420237,
121614,0.934474363,0.365579427,
121623,-0.176657116,-0.799367025,
121641,0.468577929,-0.969752577,
121647,-0.749912243,0.747522196,-0.465035396
121651,-0.829815932,0.682390392,
121654,-0.758304825,-1.012381224,-0.213444803
121665,0.519774996,1.020490935,
121666,-1.835826812,-0.310890159,0.410751956
121668,0.699285326,0.857028968,
121669,-0.524373543,-0.267098904,-0.64381796
121670,-1.146387312,1.753822156,
121674,0.158478722,-1.25752951,-1.5580601
121677,0.991334033,1.139110659,
121679,-0.267207276,-0.982576669,-0.333690079
121683,-1.513822341,0.46522665,0.462114343
121685,0.850236413,-0.91578755,
122070,-1.558374538,2.15184503,0.257150509
122085,0.927613335,0.782534495,
122091,-2.090828462,1.861115999,
122094,-1.701092547,1.491259858,-0.358708548
122109,0.102498087,-0.666455769,-1.021207945
122112,0.900820253,-0.152501973,
122115,-0.387529042,-1.370417432,-0.85859088
122118,0.548433581,0.030257247,
122124,-1.385610531,1.170609066,0.021608697
122127,0.707210206,0.173654844,
122130,-0.122929515,-0.378686962,
122136,1.029110248,0.484647141,
122142,-1.354002248,-2.572540284,
122145,1.182882287,0.565463832,
122148,1.086889167,0.575399896,
122154,0.417077917,-0.670455234,
122157,0.463067686,0.609801563,
122163,-0.061441214,-0.878813707,
122166,-0.57740233,-0.46558143,
122181,0.724333711,0.58029477,
122187,0.910104153,-0.508060877,
122190,0.844521521,0.376313298,
122196,1.221526594,0.469584964,
122199,-1.503813924,2.630272861,
122202,-0.201651431,0.026424136,-0.072266768
122205,-0.543880045,-0.88050629,0.013230906
122208,1.020647454,-0.657035046,
122211,-1.934731856,-0.785491006,
122217,-1.776774598,0.444239923,0.362673708
122226,-1.908216704,0.178484924,
122235,-0.837402939,0.178399955,
122238,1.198523081,0.975794389,
122241,0.667473072,0.52435411,
122247,-1.34532324,-0.362407194,-0.560650643
122250,0.650741163,-1.082810062,
122253,-0.831344679,0.813260848,-1.100959898
122256,1.172360847,1.324826001,
122262,0.861759226,1.480449348,
122265,-1.148213738,-0.127913851,-0.64341036
122271,-1.325925859,-0.025647508,0.000206652
122277,1.1118715,0.515667028,
122286,0.639695407,-0.468802694,
122289,0.158478722,-1.25752951,-1.021585454
122301,0.234039996,-0.403438671,
122304,-1.762165846,-1.618645606,0.632674908
122310,1.457718128,0.191213605,
122313,-1.834703193,-0.539674988,-0.063166607
122316,0.83949164,1.031968512,
122319,0.383027748,0.679655537,
122322,0.411345106,-0.955716801,
122325,-1.294739704,-1.176132405,-0.081869301
122340,0.210439349,0.352461704,
122346,0.899809472,0.595137689,
122352,0.921780947,-0.678107305,
122355,1.128797969,-1.07781906,
122358,0.61113775,0.245169424,
122367,-0.763473376,-0.104241251,
122373,0.183464951,-0.623197072,
122376,1.22663576,-0.527094598,
122385,0.835803581,-0.559263534,
122388,0.357033462,-1.167314126,
122400,0.644067068,-1.675135588,
122403,0.955885836,0.689529252,
122409,0.622229924,-0.289594774,
122415,0.766799166,-0.570121552,
122430,-1.746217781,1.606463709,
122432,-1.762165846,-1.618645606,0.632674908
122433,0.619766963,1.063419781,
122435,0.44857953,-0.274081134,
122436,-1.915409886,1.008218442,
122437,0.898446313,0.272026165,
122438,-2.183753804,-0.439770951,0.378471974
122439,-1.500363094,-0.988139561,
122442,1.281211857,1.613284446,
122445,-2.047383418,0.576743783,0.996877953
122447,-1.986975673,0.201572235,
122451,0.827436032,-0.167010738,
122457,1.178159344,-0.020784885,
122458,0.034283443,-0.081555943,
122461,-0.399944915,0.337777601,
122472,0.794014673,0.122959652,
122475,-1.581098845,-0.063972564,0.21026494
122480,-1.442434581,-0.005828154,-0.563695938
122481,0.555700734,-1.60967877,
122485,0.243765203,-0.618959784,
122488,0.728666084,0.74029462,
122489,0.183464951,-0.623197072,
122490,-1.732757614,1.026035455,-0.024545811
122497,-1.513822341,0.46522665,0.462114343
122505,0.183464951,-0.623197072,
122506,-1.513822341,0.46522665,0.462114343
122508,1.1118715,0.515667028,
122509,1.162129129,0.808734596,
122510,0.83890884,-0.711955472,
122511,0.278659139,-0.714395308,-0.128198381
122512,0.3979909,1.034136647,
122522,-1.512168382,-1.94919747,-0.272628797
122528,-0.495462262,0.380503357,-0.511560468
122531,-0.758304825,-1.012381224,-0.213444803
122534,-1.161115097,0.574298775,-0.052931414
122537,-2.489395205,-0.450310379,0.868776643
122540,-1.778117793,2.26905983,-0.203032242
122543,0.884269453,-0.746980499,
122549,0.60492742,-0.225150738,
122552,0.881792286,0.579299724,
122558,0.820311473,0.19278652,
122567,0.029290634,-1.144460029,1.280837564
122570,-1.535000923,-0.444278314,0.30740874
122573,0.916123006,-1.414329327,
122579,-0.081591672,-0.660119602,
122585,-0.934936722,0.334332654,
122591,0.70185414,-0.832612595,
122594,-0.388873366,-0.630008291,-0.978919781
122597,-1.110142009,0.277556548,0.498120287
122600,-1.16785179,1.044516406,
122603,1.038336091,0.172711387,
122609,0.744901659,0.853343544,
122615,1.344510327,1.231128042,
122618,0.814246059,-0.329644327,
122621,0.211390614,-2.019569769,0.787045367
122627,0.304663263,-1.17337688,
122630,0.526831295,-0.489726559,
122633,1.319267609,0.182189903,
122636,-1.918764789,1.721270721,-0.298264184
122642,-0.718943823,-3.496130416,-0.333677173
122645,0.403456745,-0.833924088,
122657,0.762373168,0.245624739,
122660,0.817298294,0.55578623,
122669,-0.841717987,-1.546982354,-0.99945958
122672,-1.206339016,0.85943387,0.0453637
122690,0.635081425,-1.146792803,
122693,1.05900825,0.472219674,
122696,-0.441293303,-0.375783411,
122699,-1.199982948,0.110907203,0.525498176
122702,0.622142922,-0.973453657,
122705,0.835803581,-0.559263534,
122708,-1.154176908,-0.778070344,0.476125762
122711,0.234871658,1.100831129,
122720,-1.551194871,0.848582971,0.098427638
122726,1.333633021,-0.064688607,
122729,0.643277009,1.05375255,
122732,1.001973685,0.414286964,
122738,0.752411653,1.174404758,
122744,1.477751223,0.788288855,
122747,0.857976186,0.243505853,
122753,0.861759226,1.480449348,
122756,1.126947832,1.220508993,
122759,0.668523423,-0.495885829,
122762,0.068981844,-0.700937317,
122780,1.552880662,1.090913788,
122783,-0.837602245,0.405629644,-0.93513106
122786,0.704414342,1.31672026,
122789,1.014997649,-0.806395488,
122792,0.534921703,-0.842037579,
122801,0.701736478,-0.599657802,
122804,0.777769135,-0.098114926,
122807,0.234039996,-0.403438671,
122816,0.827163549,-0.257547827,
122819,-0.589290582,0.501380351,-0.352760853
122822,0.494219953,-0.574290849,
122828,0.577269116,-1.745495155,
122831,0.676024873,-0.296456888,
122840,0.724485334,0.664529922,
122843,-0.204913159,0.800215336,
122855,0.562652551,-0.630350507,
122861,-1.044942298,-0.108684521,-0.851526507
122870,0.604647158,-1.041351216,
122873,0.808557643,-0.553479913,
122876,-1.16785179,1.044516406,
122879,-0.714876891,0.32538516,
122882,-1.642569683,1.816825306,0.130932954
122883,0.456417135,0.56444167,
122885,-1.436688371,0.93220688,-0.448572482
122889,-0.052042571,-1.446974343,-0.17735983
122895,0.814246059,-0.329644327,
122896,-0.637657643,-0.039259522,0.916837837
122897,0.72152731,0.420048339,
122900,0.205068605,-0.84739496,
122901,0.012619111,-0.700767842,
122904,0.696203453,0.688901156,
122907,0.575041466,0.08969548,
122910,0.613735115,0.303468144,
122911,-1.226649413,-0.266811968,-0.047944779
122912,-1.226649413,-0.266811968,-0.047944779
122913,0.574844349,-0.451844806,
122916,0.896720712,-0.016350068,
122917,0.940290373,0.39033306,
122920,-1.226649413,-0.266811968,-0.047944779
124899,-2.113582381,-2.2715191,0.587580234
124908,-0.211001104,-1.876263129,
124917,-1.234240094,2.407899981,
124920,-1.520821348,0.378013587,0.418515092
124923,-2.047383418,0.576743783,0.996877953
124926,-0.813600483,-1.891767906,-0.104804483
124929,-0.385862218,-1.632341776,-0.847763049
124938,0.67916614,-0.897021702,
124947,-1.976106216,1.253191707,0.292950154
124959,0.16134729,-1.412894603,3.869404577
124965,0.984057573,0.406864696,
124968,0.810809016,1.421287286,
124977,-1.057999693,-0.815522487,-0.111587568
124983,-0.651286711,1.167117457,
124986,0.293209453,0.477098659,
124989,0.682920742,-2.124680804,
124992,-1.090679197,0.459960297,
124995,-0.870050116,-1.412754605,-0.773597998
125016,0.310171355,-0.578197337,
125019,-1.069229331,-0.95174782,0.358354235
125025,1.083809462,2.504506865,
125028,-0.428351776,-1.415936068,
125043,1.216382487,1.79451408,
125058,0.644240064,-0.10706725,
125061,1.012063462,-0.02006507,
125067,0.7582679,0.752692738,
125070,0.794740116,0.399805486,
125073,0.029290634,-1.144460029,1.280837564
125079,-0.651286711,1.167117457,
125085,0.860336175,1.4568583,
125094,0.285735249,0.375426149,
125106,0.134365177,-2.159402114,0.494430746
125115,0.483401305,-0.449117621,
125118,0.746106963,-0.134890629,
125124,0.696666479,-0.634075614,
125133,0.976890691,1.055932328,
125136,1.017418457,-0.099861924,
125139,0.911165892,0.16590137,
125151,-1.060677292,-0.423169992,-0.221523732
125154,-0.984273934,1.135794842,-0.611750561
125157,0.658627265,0.726073703,
125160,0.58815868,-0.122478484,
125169,-1.279890007,-1.574947451,
125175,0.713432562,0.111053541,
125181,0.861759226,1.480449348,
125184,0.57078361,-0.01583686,
125187,0.163715922,-2.112892235,
125202,-0.894802363,-0.123651935,-0.578912362
125205,0.818043664,-0.804619101,
125211,0.192859848,-0.497175977,-1.215414718
125214,0.452521131,-0.407709784,
125217,-1.335114453,-1.450655873,0.071219129
125220,-1.090679197,0.459960297,
125223,-1.181343671,0.259931877,-0.218745347
125226,0.02155911,-0.43680659,
125235,-1.003457895,0.831126037,
125238,0.719176047,0.543954412,
125241,0.9055885,0.269754111,
125244,1.158330412,0.571649974,
125247,0.080058121,-0.958409321,
125250,0.109231311,-2.789300555,-1.006500965
125253,0.608417163,-0.505964331,
125256,0.928874945,0.867109571,
125262,1.008747154,-0.327728519,
125265,0.161840099,-0.331750455,
125274,1.313157892,1.389156635,
125277,0.064420205,0.049599777,
125280,0.640032606,0.663635565,-1.00767787
125292,-1.166531431,0.590545863,
125295,-0.235743739,-0.901336287,
125313,0.726640017,0.516827286,
125316,0.833738617,0.03824555,
125319,-0.383325057,-0.279444213,
125328,0.122618254,-2.409299016,
125331,-0.574304237,0.556285239,
125337,1.152594017,0.428208389,
125340,0.669655166,-0.073488094,
125343,-0.198938445,-1.269190587,-0.797447686
125346,0.847382917,-0.269596872,
125349,0.301348304,-0.952210184,
125352,-1.358856319,0.722032886,
125391,0.586492193,-0.389447702,
125397,0.094330477,-0.343491232,
125400,-0.355206742,5.384018951,
125403,0.041820598,-1.087277811,-0.644724492
125406,0.640032606,0.663635565,-1.00767787
125409,1.243282382,0.064490147,
125412,-0.516080649,0.362491503,
125415,1.048522109,-0.111228742,
125418,0.80699821,-0.797901741,
125430,-1.04674062,0.053434786,
125445,-1.133299054,-1.922482616,-0.052782813
125448,1.348350365,0.152389538,
125454,-0.399944915,0.337777601,
125457,0.756264915,-0.265051308,
125460,0.450621009,0.702795869,
125466,-0.935097445,-0.968100631,-0.69255547
125469,0.526015841,-0.695846383,
125472,-0.373841764,-0.176358724,1.179917088
125478,0.669655166,-0.073488094,
125484,-0.129715463,-0.993257006,
125493,-1.042858349,0.995465457,
125498,0.839155613,-0.490881995,
125500,-1.29222705,1.301908371,
125501,0.109979703,0.78742663,1.933302951
125503,-0.340299622,1.351553418,
125504,0.917607569,1.031215151,
125505,0.574844349,-0.451844806,
125506,-0.758085648,-1.272054974,-0.37131484
125507,-1.615166698,-0.416773647,-0.046985552
125508,-0.436392182,-1.829258995,
125509,1.116689775,0.730588189,
125510,-2.082111094,-1.654360575,-0.380612309
125511,1.205700154,0.836974429,
125512,1.246025838,0.303256146,
125518,0.71885784,0.793944885,
125521,-1.12195291,-2.141708761,
125522,-1.109455122,-1.960264879,
125524,-1.473376857,-0.347616157,-0.085544029
125526,0.855326819,1.059975672,
125532,0.253507244,0.372751598,
125535,-0.811667443,-1.688439962,-0.809693007
125541,0.867716968,0.572765958,
125542,-2.147097821,-0.318610616,0.058593504
125544,0.853883805,1.260406376,
125550,-1.331095549,-2.895770778,
125553,1.246025838,0.303256146,
125554,1.205700154,0.836974429,
125555,1.302805822,0.536492557,
125556,0.574844349,-0.451844806,
125557,0.839155613,-0.490881995,
125558,0.839155613,-0.490881995,
126146,-1.951884069,-0.157515454,0.784635234
126149,-1.38532064,-0.871103707,-0.500386829
126152,1.174067668,0.519688363,
126155,-0.813600483,-1.891767906,-0.104804483
126158,-1.565806797,-0.459260081,-0.300407005
126164,0.946543474,-0.092757598,
126167,-1.34532324,-0.362407194,-0.560650643
126176,-0.813810904,-0.834029579,
126182,1.046711603,0.160837072,
126185,1.212255575,0.40528112,
126191,-1.426378582,-1.593334481,0.36889917
126197,1.089820402,0.279233511,
126200,-1.670089864,0.878188265,0.250805581
126203,-1.161115097,0.574298775,-0.052931414
126206,0.940290373,0.39033306,
126215,0.797593496,0.453616504,
126227,0.447785446,1.641262249,
126230,-0.826264445,-0.12635883,
126233,-1.69650336,0.826471856,-0.063121708
126236,-0.590182115,-1.037719441,-0.824867378
126245,1.167519746,-0.034955382,
126251,-1.500185301,0.706853424,
126254,1.086889167,0.575399896,
126257,1.06942813,1.704117679,
126266,1.171624472,0.563205837,
126269,-1.951884069,-0.157515454,0.784635234
126272,-2.082111094,-1.654360575,-0.380612309
126275,0.655080689,0.134407157,
126278,0.56555204,-1.092869928,
126281,0.699127948,-0.375372513,
126290,-1.314624377,0.76368481,0.914953863
126293,-0.80240764,-0.229682137,0.011131503
126299,0.060764934,-0.472703991,
126302,-1.593960174,0.572853924,0.240920418
126305,0.104745757,-0.286141511,
126308,0.921368238,0.586364231,
126311,-1.523109649,-0.08987622,
126314,-0.723019543,-0.230220234,
126317,1.258521088,0.486274474,
126323,0.71951013,0.459971837,
126326,0.229829549,-0.307113623,
126329,-0.292219914,-1.259580872,
126335,0.973284243,1.097434377,
126338,0.466459638,-0.772563673,
126341,0.617458975,0.110341673,
126344,0.231351749,-1.064619673,
126347,-0.552124716,-1.266776828,-0.489290202
126350,0.181655977,0.641120145,
126353,0.872666797,0.462895884,
126356,0.501935207,-1.424810597,
126359,1.102017272,0.317115269,
126365,-1.913541069,2.197391314,-0.260016636
126368,-0.453055345,-1.155258079,
126371,0.548433581,0.030257247,
126377,0.729715237,0.238794522,
126383,1.163580801,-0.267650464,
126386,0.120395939,-0.53377819,
126389,0.587450142,-0.095636992,
126392,1.508539142,0.748138857,
126395,-1.278430839,1.068310794,-0.055334428
126401,0.039293442,-0.223074253,
126410,0.667093686,-0.045553532,
126413,0.283959447,-0.108108088,
126416,-0.383632566,1.379918571,
126425,-0.776084485,0.909662694,-0.259943921
126428,0.27976877,-0.809661979,
126431,-0.944296425,0.185951337,0.160829234
126434,0.426377081,-1.503744233,
126443,0.206469542,0.404761661,-0.91416939
126452,0.612602039,-0.442898346,
126455,0.634660192,0.675535123,
126470,0.81022453,-0.617624372,
126476,0.24253601,0.367503223,
126482,1.070133983,1.112783499,
126488,-0.894221944,1.911449738,-0.439306078
126491,0.359041541,-2.022493051,
126494,-0.006522876,-0.68618703,-0.662570511
126503,-1.161115097,0.574298775,-0.052931414
126504,0.940290373,0.39033306,
126508,-0.637657643,-0.039259522,0.916837837
126513,1.074547888,0.552698611,
126516,0.35325222,0.818872939,
126517,0.631257224,-0.801922519,
126523,-1.996677775,0.388576923,0.620158088
126526,0.060764934,-0.472703991,
126527,0.35325222,0.818872939,
126528,0.38984782,0.6362923,
126532,0.146865324,-1.705702699,
126540,-0.067217927,-1.171044966,
126549,0.979784265,0.674021021,
126552,-1.279890007,-1.574947451,0.927033962
126553,0.577204517,-1.092832084,
126554,0.436801847,-0.966236363,
126555,-1.269114954,1.217689134,-0.591946128
126558,-1.234240094,2.407899981,
126564,-1.358856319,0.722032886,
126567,-0.41399435,-1.620124097,
126585,-1.979809769,0.267174832,
126588,-1.409396078,-1.283542512,
126594,-0.418907224,-0.217577863,-1.054736425
126603,0.777155941,-0.600951585,
126612,0.551766288,-0.728765363,
126618,-1.331095549,-2.895770778,
126624,0.495237185,-1.067751916,
126627,-1.618896636,-0.194298001,-0.042583467
126636,0.777954947,0.211530089,-1.479266623
126651,0.95605732,1.87260842,
126654,0.401578135,0.191670155,-1.105303297
126657,-1.236206446,-0.153552237,-0.252957646
126663,0.750685694,-0.435542495,
126666,0.708643046,-0.273563221,
126669,1.24295824,-0.444676867,
126672,0.499966263,1.545873884,
126675,-0.087248614,0.079124131,
126678,0.871589511,-0.339977566,
126681,0.065591068,-0.966627604,
126687,2.63E-05,-0.090913671,
126690,1.344041259,1.041506573,
126696,0.604525014,0.493571309,
126699,0.15341538,-0.192366845,
126705,0.549931105,1.606676179,
126711,-2.128413055,0.16982846,0.599668131
126714,1.016017274,0.978170448,
126720,0.642283138,-0.163917935,
126729,0.001354456,-0.840116828,
126732,0.514767892,-2.367633151,
126735,-1.107631275,1.087932399,0.070813162
126738,0.677639481,-0.761766059,
126741,0.226879965,-0.005867318,
126753,-0.095581574,-0.158295488,
126756,0.669209367,0.253303977,
126765,-0.090381732,0.280741405,
126774,-0.142136347,-1.432555346,-0.570678118
126777,0.813238212,-0.002391941,
126780,-0.404565461,-0.559659581,
126786,0.905987741,0.252725967,
126789,1.146742121,0.371070096,
126801,-1.240832283,0.829619549,-0.606111974
126807,-1.422589675,2.482805775,-0.260195028
126810,-1.113259288,-1.355211868,-0.152946078
126813,-1.061121175,-0.109687038,
126816,0.56608289,1.350022319,
126819,0.632330326,0.72061069,
126825,0.944698804,0.482562819,
126831,-0.911694874,-0.222064696,-0.422042642
126834,0.215970587,-0.357340305,
126837,-0.333158264,-1.32375776,-0.798842615
126843,0.225103379,0.087323045,-0.667311347
126852,-1.677701495,-1.001506333,0.831010665
126858,0.707619902,-0.502163588,
126870,-0.971239433,-0.71911002,
126879,0.317508678,-1.672847819,
126882,-0.127744574,-1.210093833,
126885,-0.583149658,-0.394212162,
126888,0.28609076,0.881298911,
126891,0.979854939,1.013795636,
126894,0.454498892,-1.034669673,
126900,0.155886826,-0.593988977,-0.852273352
126903,0.161202885,0.186014923,
126906,-0.418907224,-0.217577863,-1.054736425
126909,0.024603173,-1.10683779,
126912,0.474385575,-0.138843192,
126918,1.025410118,1.418866539,
126921,-2.314737805,0.703255824,-0.250016219
126930,0.534794798,0.178061819,
126939,1.06942813,1.704117679,
126945,-1.109515718,-0.435433672,-0.098894857
126960,1.062504617,0.192347521,
126963,1.028460245,0.049343304,
126972,0.732754617,0.40958054,
126975,0.171413882,-0.352768681,
126978,1.478596135,1.450042435,
126981,0.859529253,0.092455198,
126987,0.747866576,1.657535595,
126999,0.952398045,0.72645758,
127002,-1.093367503,0.037558856,
127005,-1.690713972,-0.296757864,-0.189193331
127008,0.999793727,-0.344609363,
127011,-0.155768062,0.309731164,
127020,0.737974561,0.342390177,
127023,-1.6044734,-0.884935777,-0.259520373
127029,0.677639481,-0.761766059,
127035,-0.346710492,-0.172042466,-0.90036224
127038,0.40147504,-0.029461755,
127041,-0.686627305,0.631814374,
127050,0.481531791,-0.007916373,
127053,0.17107375,0.509196453,
127056,0.838924284,0.229047525,
127059,0.788676271,0.203125755,
127065,-1.331254121,-0.3404704,
127075,0.820311473,0.19278652,
127076,0.931315979,1.037210086,
127078,0.458635217,0.151541231,
127079,1.457718128,0.191213605,
127080,1.457718128,0.191213605,
127082,0.680748683,0.223405359,
127086,-0.495462262,0.380503357,-0.511560468
127091,1.065498278,1.141613764,
127092,0.936591307,0.8040987,
127104,1.332144539,-0.939794273,
127108,0.640032606,0.663635565,-1.00767787
127109,-1.986975673,0.201572235,
127116,0.807954494,-0.193078215,
127119,1.255431298,0.420617116,
127122,-1.372498274,0.933720096,-0.033545939
127125,-0.993402169,-1.188784055,
127128,-0.665945618,1.347016726,
127131,0.568789252,-1.262285092,
127137,0.893145743,-0.887025257,
127146,-0.340377112,-0.327322804,
127152,1.13389353,0.209439568,
127158,0.737195365,-0.959101219,
127170,-1.390630716,-0.507836456,1.010746294
127179,0.145596249,-1.101981806,
127182,-1.071670994,0.205316172,
127185,-0.500460177,-0.323684176,-0.211572073
127188,0.649848871,-1.079531573,
127194,0.257737057,-0.640779138,
127203,-0.338206973,-1.012032856,
127206,1.481235419,0.542448164,
127215,-1.897694036,-1.037439112,0.132759852
127218,-1.877368997,3.450256834,-0.49395191
127227,0.989309801,1.144711386,
127233,-1.503813924,2.630272861,-0.083243329
127236,0.606791175,0.511656441,
127245,0.532300991,0.39135141,
127272,0.788676271,0.203125755,
127275,-0.208455788,0.054583976,
127278,0.734330341,0.811319582,
127287,0.985366631,0.226468159,
127290,0.892665956,-2.165059271,
127296,0.721855877,-0.487364261,
127299,0.698185733,-0.125369536,
127305,-1.618566879,0.513825404,0.036387879
127308,0.795268191,-0.653155882,
127314,-0.072570006,0.273590009,-1.307085288
127317,-0.942277648,-0.158800461,
127323,1.099326029,-0.111949857,
127332,0.074522472,-1.829338435,
127338,0.14041946,-0.660388149,
127341,0.632019697,0.957095695,
127350,-1.003457895,0.831126037,
127353,-0.126671895,-1.521738624,-0.028635725
127362,0.542577478,0.093295069,
127371,0.293395275,-1.048032448,-1.083778132
127374,0.604077948,0.022454119,
127380,-1.379355554,-0.325926291,-0.437686116
127386,0.912763374,0.32148518,
127389,0.797593496,0.453616504,
127398,0.175013134,0.311128232,
127407,-2.072720578,-1.904225494,1.274178801
127410,-1.370138353,-2.181014589,-0.164814975
127412,0.95605732,1.87260842,
127417,-0.665945618,1.347016726,
127418,0.713432562,0.111053541,
127431,-1.835826812,-0.310890159,0.410751956
127436,1.098439492,0.369925194,
127438,0.505947182,0.771600975,
127439,1.099326029,-0.111949857,
127440,1.099326029,-0.111949857,
127446,1.020647454,-0.657035046,
127447,1.348350365,0.152389538,
127448,1.348350365,0.152389538,
127449,1.388578299,0.329535282,
127450,0.940290373,0.39033306,
127452,-1.648949786,-0.435469051,0.461385274
127453,0.820992908,0.98899796,
127458,0.624670896,-0.263485166,
127461,0.15341538,-0.192366845,
127467,0.37121969,-0.598436611,
127470,0.950648873,0.002147303,
127479,-1.9193467,1.507052692,6.936524153
127485,-0.711133038,-0.817456312,
127488,-1.998717895,-0.790328422,
127491,0.529004741,-1.081289418,
127497,0.806072988,0.053765071,
127500,-0.865995586,-0.580257439,
127503,0.910077545,1.590855174,
127512,-0.838200451,-1.048312644,0.162900947
127527,-1.9193467,1.507052692,6.936524153
127530,1.333827739,0.49564611,
127533,0.577234307,-0.27422307,
127539,-0.296599447,-2.062026273,
127542,-1.692925067,-1.073674066,
127548,1.013929595,0.450867793,
127551,0.979492494,1.070820058,
127557,-1.753126593,-0.837041522,-0.229863698
127560,-0.934936722,0.334332654,
127566,-0.179259557,0.373451045,
127569,-1.513822341,0.46522665,1.511952446
127578,-0.935101798,-1.60161305,-0.288231536
127593,-1.958024226,0.392556588,
127596,0.839155613,-0.490881995,
127599,0.300868508,-0.607018475,-0.661051187
127602,0.750503762,0.401800552,
127611,1.05900825,0.472219674,
127617,0.969025015,0.766162962,
127620,-1.335114453,-1.450655873,1.169369521
127623,1.098439492,0.369925194,
127626,0.709363938,-0.212144719,
127629,0.369744155,-0.660029965,
127635,0.512253886,-1.093167259,
127641,-1.00353279,2.595154567,0.215809312
127650,0.018154445,0.348370763,-0.96886606
127653,-1.071670994,0.205316172,
127659,-0.184285938,-0.424261702,
127662,0.120395939,-0.53377819,
127665,0.604868612,0.184056042,
127668,-1.918427825,0.186316247,-0.421538311
127671,-1.236206446,-0.153552237,-0.252957646
127674,0.950593095,0.047311991,
127677,-1.437721723,-1.095414842,-0.808903802
127680,0.71951013,0.459971837,
127692,0.065299917,-0.910274347,
127698,0.844670113,-0.472088498,
127701,0.936591307,0.8040987,
127707,-1.908216704,0.178484924,2.134745621
127710,0.845553768,0.558316664,
127713,-1.437800865,0.241250765,0.01755399
127725,0.861759226,1.480449348,
127731,0.757435265,0.238464767,
127737,0.572377996,-0.156871432,
127740,0.278548477,-0.862920218,
127746,-1.595568982,-0.848327137,1.544285591
127752,0.744901659,0.853343544,
127755,-0.072570006,0.273590009,-0.77640701
127761,-1.951884069,-0.157515454,0.892358702
127764,-0.428351776,-1.415936068,
127767,-1.452047994,0.238026423,-0.771026748
127770,-0.388873366,-0.630008291,-0.978919781
127773,0.914984241,-0.4034469,
127779,-0.406972463,-0.207993228,-0.695457739
127785,0.999434597,1.082820967,
127791,-0.838200451,-1.048312644,0.162900947
